ORIGIN,DESTINATION,VOLUME
13,14,1903.470647
13,15,531.633408
13,16,1264.741399
13,17,1064.120667
13,18,22683.93699
13,19,3205.009344
13,21,3976.261119
13,23,1403.059026
13,24,1051.196845
13,25,34.40342161
13,26,43.63519472
13,27,4980.831911
13,28,1695.456255
13,29,1172.643284
13,30,54.11662102
13,31,46.07995275
13,32,1107.872391
13,33,1167.115921
13,34,71.25196347
13,35,71.26363421
14,1,1664.554675
14,2,716.5523842
14,3,3030.173211
14,4,196.3974513
14,6,2876.894659
14,7,2851.923459
14,8,2887.745647
14,9,8872.040891
14,10,16736.49331
14,11,331.3392291
14,12,767.7146247
14,13,1923.137748
14,15,1148.575154
14,16,2140.102951
14,17,1546.310439
14,18,23454.54257
14,19,5974.464884
14,21,6772.116915
14,23,1852.834104
14,24,1563.955689
14,25,48.14472748
14,26,69.18171981
14,27,7252.46424
14,28,2090.233544
14,29,2016.036683
14,30,83.23052484
14,31,49.28595909
14,32,1493.410027
14,33,1991.726995
14,34,127.380087
14,35,87.22971264
15,1,693.6464536
15,2,300.6404575
15,3,1289.849736
15,4,81.59636139
15,6,1177.529149
15,7,1144.925223
15,8,1310.191671
15,9,4177.170372
15,10,7517.25147
15,11,129.2739699
15,12,238.2781919
15,13,402.1021052
15,14,859.8333909
15,16,1908.806456
15,17,626.0124571
15,18,6763.769856
15,19,3577.924703
15,21,2650.594346
15,23,908.7407043
15,24,819.8805121
15,25,24.25170516
15,26,37.69087448
15,27,2981.608241
15,28,744.9038532
15,29,1137.654651
15,30,48.43167222
15,31,17.50070199
15,32,824.1864973
15,33,1215.198204
15,34,70.3258446
15,35,47.29200266
16,1,2327.983695
16,2,874.0006829
16,3,4107.539947
16,4,234.8124847
16,6,3363.918658
16,7,3334.959641
16,8,4335.705152
16,9,19911.91488
16,10,35121.36625
16,11,624.76632
16,12,764.2731849
16,13,1279.417722
16,14,2143.157996
16,15,2554.692484
16,17,2845.030897
16,18,22761.26728
16,19,13318.95782
16,21,8044.563699
16,23,4079.246363
16,24,3342.108261
16,25,98.9507497
16,26,141.3399367
16,27,8771.638764
16,28,2383.799335
16,29,3930.433977
16,30,186.5809521
16,31,56.79132851
16,32,3030.290941
16,33,4251.630411
16,34,233.868689
16,35,134.5814199
17,1,1617.812315
17,2,611.3383867
17,3,2855.669753
17,4,167.5584288
17,6,2456.142942
17,7,2729.18636
17,8,3236.681426
17,9,20843.33823
17,10,34290.15778
17,11,636.2167054
17,12,795.211035
17,13,1057.05684
17,14,1520.534596
17,15,822.19183
17,16,2793.561204
17,18,29894.27192
17,19,10548.82546
17,21,6620.752433
17,23,3498.045492
17,24,2823.146677
17,25,82.23737871
17,26,112.8429171
17,27,7047.561287
17,28,1907.994582
17,29,2971.033924
17,30,135.572332
17,31,45.1144091
17,32,1961.889462
17,33,2830.538388
17,34,172.2811141
17,35,96.94002625
18,1,8363.543292
18,2,3111.026917
18,3,15245.74501
18,4,859.9114218
18,6,12774.44041
18,7,12683.20746
18,8,16495.869
18,9,68714.27431
18,10,93436.41316
18,11,2822.735105
18,12,4729.697317
18,13,9343.922305
18,14,9537.45611
18,15,3664.241377
18,16,9221.629129
18,17,12380.29008
18,19,36224.13023
18,21,35037.89635
18,23,10360.94003
18,24,9826.737241
18,25,276.9107279
18,26,411.4812618
18,27,37865.74926
18,28,10828.74932
18,29,10390.60316
18,30,442.8161647
18,31,258.8948695
18,32,7537.183548
18,33,9365.904345
18,34,600.2480528
18,35,500.2169826
19,1,4738.872303
19,2,2284.206355
19,3,8663.914988
19,4,688.2720601
19,6,11461.61531
19,7,16655.7992
19,8,9054.667114
19,9,63619.90532
19,10,198404.6412
19,11,2006.266565
19,12,963.3108598
19,13,1436.922323
19,14,2653.377959
19,15,2124.184422
19,16,5916.379077
19,17,4771.114946
19,18,39840.55952
19,21,48704.91637
19,23,15028.66261
19,24,8980.022179
19,25,371.1312315
19,26,303.4852385
19,27,27399.79955
19,28,12794.73092
19,29,8236.464704
19,30,538.0469626
19,31,233.7980466
19,32,12052.38835
19,33,11062.40918
19,34,502.5959885
19,35,309.6964029
21,1,7386.292221
21,2,2958.771685
21,3,12526.64911
21,4,939.2641502
21,6,18870.01824
21,7,27223.65911
21,8,20021.13636
21,9,91944.67868
21,10,214254.482
21,11,1076.05547
21,12,801.1714643
21,13,1511.053751
21,14,2549.048839
21,15,1332.190506
21,16,3023.36267
21,17,2533.81049
21,18,32638.19321
21,19,41247.67053
21,23,40410.22167
21,24,14344.13181
21,25,462.1941345
21,26,892.6000242
21,27,66448.47149
21,28,26905.40375
21,29,29445.37227
21,30,1158.627932
21,31,424.138667
21,32,14968.04769
21,33,23821.68032
21,34,1644.196584
21,35,519.3052904
23,1,6137.839359
23,2,3901.764051
23,3,15976.97907
23,4,966.0371509
23,6,14057.36428
23,7,18624.50879
23,8,18072.09546
23,9,106050.8506
23,10,61532.02523
23,11,632.7909588
23,12,338.9609111
23,13,391.4538977
23,14,511.7713619
23,15,335.2210397
23,16,1125.836771
23,17,983.121175
23,18,7094.424849
23,19,9361.50608
23,21,29727.06859
23,24,13451.33611
23,25,522.3351694
23,26,572.3117128
23,27,80228.23752
23,28,12875.53127
23,29,14918.71945
23,30,875.0972086
23,31,199.9978046
23,32,7671.323001
23,33,9392.579455
23,34,664.6431475
23,35,290.2242293
24,1,8047.016749
24,2,5599.618414
24,3,27491.83509
24,4,1828.057616
24,6,23151.09727
24,7,24681.85985
24,8,62858.23074
24,9,92562.80946
24,10,34879.50101
24,11,511.0443219
24,12,314.0537987
24,13,407.9742659
24,14,600.9500215
24,15,420.7535575
24,16,1283.058836
24,17,1103.657825
24,18,9360.66179
24,19,7781.83484
24,21,14672.41143
24,23,18711.66336
24,25,3349.829871
24,26,2507.859037
24,27,105208.4682
24,28,20289.86971
24,29,26369.59968
24,30,1295.742362
24,31,412.7826325
24,32,12395.97355
24,33,11759.54961
24,34,637.4432323
24,35,219.2022908
25,1,408.6516506
25,2,199.6841728
25,3,1472.60347
25,4,81.81790124
25,6,1800.884795
25,7,1933.077916
25,8,2053.468603
25,9,4571.698689
25,10,2318.27104
25,11,35.6945253
25,12,20.2330175
25,13,24.80449915
25,14,34.3645903
25,15,23.11574127
25,16,70.53489071
25,17,59.69321423
25,18,489.4610684
25,19,596.6828544
25,21,876.2130468
25,23,1344.974474
25,24,6103.845791
25,26,209.1017832
25,27,7631.871372
25,28,1408.663343
25,29,1590.012255
25,30,111.0509832
25,31,51.3863442
25,32,1210.24416
25,33,988.4454727
25,34,57.69690066
25,35,14.94217633
26,1,270.2717926
26,2,138.2618055
26,3,966.6109036
26,4,58.33333097
26,6,1211.8457
26,7,1291.659025
26,8,1340.560209
26,9,3992.902343
26,10,1746.772313
26,11,22.86859316
26,12,14.97057919
26,13,20.79307657
26,14,32.63608876
26,15,23.74378129
26,16,66.58544899
26,17,54.13379291
26,18,480.4218589
26,19,322.6344485
26,21,1115.884193
26,23,973.9025672
26,24,3038.385184
26,25,138.2086308
26,27,7405.085656
26,28,809.0389289
26,29,1298.826096
26,30,126.3795289
26,31,40.19731859
26,32,1283.296488
26,33,1165.454271
26,34,67.58167398
26,35,10.92667932
27,1,5487.588515
27,2,2608.365345
27,3,15740.7155
27,4,1058.43252
27,6,23753.49401
27,7,25795.9001
27,8,22607.11718
27,9,82048.59248
27,10,70987.38089
27,11,371.3446982
27,12,480.3403431
27,13,692.5218332
27,14,998.4602137
27,15,548.1622711
27,16,1205.79589
27,17,986.4672829
27,18,12908.27106
27,19,8491.32832
27,21,24333.29532
27,23,39926.80418
27,24,37668.8285
27,25,1505.153329
27,26,2230.441835
27,28,40077.67959
27,29,46929.89931
27,30,2827.23921
27,31,810.0610204
27,32,27975.45179
27,33,26557.61298
27,34,1244.785084
27,35,406.3446837
28,1,5577.044808
28,2,2172.011417
28,3,8447.870821
28,4,525.3728024
28,6,7901.698707
28,7,9762.331431
28,8,13730.27327
28,9,49569.97973
28,10,62259.18226
28,11,301.7594792
28,12,472.3759958
28,13,628.2497158
28,14,766.7409619
28,15,364.8405386
28,16,873.253517
28,17,711.7071008
28,18,9846.031537
28,19,10583.03882
28,21,26274.10261
28,23,17096.67295
28,24,19367.83165
28,25,726.6225152
28,26,630.8629509
28,27,106892.2884
28,29,45945.16042
28,30,1652.117094
28,31,647.8801936
28,32,21005.94585
28,33,30450.95184
28,34,2256.734373
28,35,290.0283164
29,1,5865.091055
29,2,3222.762341
29,3,13345.69261
29,4,853.4877717
29,6,10516.75791
29,7,10834.62639
29,8,14306.05489
29,9,35255.26941
29,10,33495.80492
29,11,522.9984323
29,12,305.1033111
29,13,453.8397079
29,14,772.5834464
29,15,582.3384052
29,16,1504.862485
29,17,1158.221198
29,18,9869.708712
29,19,7117.190482
29,21,30037.24174
29,23,20693.48995
29,24,26294.66817
29,25,857.359543
29,26,1060.463681
29,27,130659.6916
29,28,47988.79785
29,30,4716.582148
29,31,1423.345082
29,32,69110.04835
29,33,66897.68469
29,34,3636.112387
29,35,499.9893819
30,1,881.235006
30,2,438.667923
30,3,1693.283192
30,4,110.0107091
30,6,1374.26204
30,7,1461.649275
30,8,2605.135241
30,9,4734.13722
30,10,4611.223979
30,11,64.91463982
30,12,39.68371872
30,13,49.90031213
30,14,75.97937453
30,15,59.03899753
30,16,170.1101271
30,17,125.8636292
30,18,1001.868092
30,19,1107.548338
30,21,2811.520625
30,23,2888.459104
30,24,3073.652882
30,25,142.0546392
30,26,244.633511
30,27,18555.55108
30,28,4103.076645
30,29,11157.61101
30,31,214.821234
30,32,6389.689528
30,33,4714.18671
30,34,266.3203806
30,35,53.36905758
31,1,53.76977053
31,2,22.9140867
31,3,121.2320928
31,4,7.712555866
31,6,163.3048506
31,7,189.345741
31,8,221.9507446
31,9,627.8778724
31,10,567.9450495
31,11,3.570578947
31,12,8.877036099
31,13,8.486995042
31,14,8.986830879
31,15,4.261415185
31,16,10.34248194
31,17,8.366155003
31,18,116.8861948
31,19,96.07366634
31,21,205.3643143
31,23,131.8745667
31,24,195.4442346
31,25,13.12700263
31,26,15.53636537
31,27,1058.900266
31,28,320.7937149
31,29,671.0472076
31,30,42.8918677
31,32,1192.295616
31,33,734.975302
31,34,29.49355264
31,35,5.226164118
32,1,3964.883022
32,2,1796.381513
32,3,9346.601605
32,4,621.2942319
32,6,13012.46403
32,7,15290.52985
32,8,16922.50119
32,9,53587.73095
32,10,51852.30539
32,11,344.405904
32,12,424.4240852
32,13,438.1539255
32,14,584.7318496
32,15,431.0030453
32,16,1185.346276
32,17,781.3111252
32,18,7315.166467
32,19,10641.11812
32,21,15598.3504
32,23,10873.3343
32,24,12629.40141
32,25,666.0594147
32,26,1070.659937
32,27,79561.37471
32,28,22417.10025
32,29,70554.37405
32,30,2751.06493
32,31,2604.728225
32,33,121671.0075
32,34,4833.724763
32,35,595.2998797
33,1,2905.034124
33,2,1468.802553
33,3,7639.626422
33,4,523.1593005
33,6,10564.71661
33,7,12194.63266
33,8,12519.59029
33,9,40624.53088
33,10,34562.75296
33,11,363.7162851
33,12,264.7478193
33,13,353.9871806
33,14,598.1524024
33,15,487.5077908
33,16,1275.82303
33,17,864.7135209
33,18,6972.113432
33,19,7491.584448
33,21,19045.46042
33,23,10211.41901
33,24,9190.06632
33,25,416.8745135
33,26,745.270583
33,27,58013.05202
33,28,24931.63921
33,29,52445.68881
33,30,1554.769878
33,31,1222.893806
33,32,93528.65758
33,34,10180.73234
33,35,360.4436051
34,1,419.4529085
34,2,247.7606639
34,3,1295.995256
34,4,89.11367628
34,6,1626.815916
34,7,1768.107247
34,8,1627.819866
34,9,5286.824972
34,10,4326.460061
34,11,61.3978206
34,12,38.23333131
34,13,59.31954289
34,14,104.9875655
34,15,77.40234558
34,16,192.5102519
34,17,144.4073806
34,18,1225.786779
34,19,934.0984359
34,21,3598.721372
34,23,1981.493614
34,24,1366.609462
34,25,66.62852027
34,26,118.0901888
34,27,7426.941812
34,28,5053.743933
34,29,7776.755998
34,30,240.4526618
34,31,133.3491768
34,32,10097.80339
34,33,27336.22095
34,35,49.25063957
35,1,418.5032669
35,2,126.7874361
35,3,560.8337665
35,4,30.87918723
35,6,399.5961729
35,7,400.5725321
35,8,433.9270671
35,9,1794.826983
35,10,2551.712068
35,11,35.88900937
35,12,47.27816804
35,13,48.63328712
35,14,58.933662
35,15,42.6673512
35,16,90.8068582
35,17,66.60672314
35,18,836.3975582
35,19,471.6261688
35,21,932.2155447
35,23,709.1297049
35,24,385.2908299
35,25,14.14387701
35,26,15.64892142
35,27,1989.156439
35,28,533.8970497
35,29,880.182483
35,30,39.49939126
35,31,19.36483731
35,32,1025.10175
35,33,809.8268984
35,34,40.37220861
