ORIGIN,DESTINATION,VOLUME
17,22,2484.898819
17,23,3066.214189
17,24,3544.184233
18,1,1337.532657
18,2,971.2494724
18,3,987.9682141
18,4,852.3588496
18,5,1155.769711
18,6,1377.330948
18,7,857.0847585
18,8,684.2645578
18,9,2119.138657
18,10,924.0687995
18,11,680.3492003
18,12,770.6715015
18,13,811.6403562
18,14,630.4719035
18,15,735.0644079
18,16,690.5259132
18,17,2285.522379
18,19,478.9169153
18,21,594.537888
18,22,514.3773652
18,23,568.6726004
18,24,771.0198609
19,1,412.1009079
19,2,210.7041809
19,3,267.1974099
19,4,161.5880746
19,5,223.6092973
19,6,316.203144
19,7,294.2031972
19,8,134.6628276
19,9,555.6132754
19,10,178.4055126
19,11,266.278102
19,12,170.7936681
19,13,179.5624392
19,14,169.6783402
19,15,145.1194852
19,16,161.4726033
19,17,442.9175417
19,18,258.9227055
19,21,122.3199009
19,22,111.9117861
19,23,113.2418271
19,24,209.7478075
21,1,349.9121712
21,2,247.1235352
21,3,256.4295307
21,4,315.2703754
21,5,311.8559196
21,6,356.4838469
21,7,221.7317448
21,8,223.5390975
21,9,549.4635465
21,10,322.7105645
21,11,182.054085
21,12,198.5248333
21,13,217.7161399
21,14,178.0957316
21,15,240.8819255
21,16,240.7180208
21,17,706.570456
21,18,341.218107
21,19,127.4838233
21,22,218.5845575
21,23,162.7627627
21,24,196.6410674
22,1,299.4047149
22,2,204.2672694
22,3,217.844289
22,4,235.7692889
22,5,251.4475881
22,6,300.1694331
22,7,189.3644319
22,8,170.3014782
22,9,455.7648304
22,10,245.5241561
22,11,157.1035074
22,12,165.0891602
22,13,173.8272985
22,14,154.8770436
22,15,194.206579
22,16,213.8518104
22,17,550.2823637
22,18,281.5702003
22,19,111.3245018
22,21,204.8536228
22,23,128.3431969
22,24,162.1469018
23,1,844.1478216
23,2,634.544139
23,3,622.1335458
23,4,649.2901402
23,5,811.6790499
23,6,852.0612203
23,7,554.5651139
23,8,573.0814522
23,9,1464.950476
23,10,724.5417598
23,11,442.2772173
23,12,550.5287748
23,13,641.6940886
23,14,388.5521272
23,15,498.4067737
23,16,434.9032091
23,17,1766.988991
23,18,809.7393876
23,19,292.8696561
23,21,396.7415459
23,22,327.7907666
23,24,542.8172454
24,1,838.1727183
24,2,526.6046824
24,3,584.6519226
24,4,411.5667785
24,5,570.6431196
24,6,720.6124712
24,7,604.2972759
24,8,371.6927357
24,9,1473.717831
24,10,450.8846331
24,11,469.7466849
24,12,450.2819666
24,13,517.3689981
24,14,325.9505111
24,15,333.7248865
24,16,319.9283539
24,17,1127.550286
24,18,605.6224201
24,19,299.3003976
24,21,264.3435482
24,22,228.4120545
24,23,294.0939073
