ORIGIN,DESTINATION,VOLUME
42,28,885.9285313
42,29,2198.475728
42,31,15673.61484
42,32,3704.96951
42,33,11812.50231
42,35,87406.00175
42,41,17208.72262
42,43,15488.67769
42,50,6288.852922
42,51,1820.486513
42,52,4388.871528
42,53,3701.757019
43,11,2322.668328
43,12,1020.885871
43,13,961.7729645
43,14,306.4843575
43,15,1007.790974
43,16,394.84093
43,17,1508.131728
43,21,834.7108327
43,22,948.2212101
43,23,834.1376832
43,24,566.7762003
43,25,671.2680297
43,26,1141.866756
43,27,785.2300504
43,28,953.4309118
43,29,2389.296901
43,31,16983.12108
43,32,3991.759537
43,33,12785.43692
43,35,97342.42213
43,41,21653.84707
43,42,20615.26444
43,50,8930.181741
43,51,2492.701223
43,52,5162.684896
43,53,4210.81587
50,11,1708.765689
50,12,624.0124903
50,13,737.4946132
50,14,251.1901716
50,15,813.0783359
50,16,315.7356949
50,17,1038.46026
50,21,556.5621343
50,22,559.8218071
50,23,461.5662719
50,24,279.6802401
50,25,321.2471365
50,26,547.5761668
50,27,344.7582028
50,28,413.9911603
50,29,1122.164674
50,31,6450.071265
50,32,1147.953578
50,33,3096.373546
50,35,30236.79591
50,41,4841.092744
50,42,2472.941894
50,43,2640.716051
50,51,2064.543885
50,52,3260.249991
50,53,2381.78238
51,11,4273.710119
51,12,1335.618819
51,13,2223.854663
51,14,855.5391769
51,15,2658.834578
51,16,1032.496261
51,17,2239.000153
51,21,1326.588372
51,22,1111.449933
51,23,907.4608144
51,24,494.6413401
51,25,541.5909812
51,26,899.5146777
51,27,520.0766533
51,28,602.0022966
51,29,1621.882843
51,31,5919.971462
51,32,999.9906874
51,33,2196.14234
51,35,17805.52031
51,41,2278.089986
51,42,1154.633522
51,43,1189.109124
51,50,3279.188889
51,52,3911.188185
51,53,2863.599112
52,11,3347.243224
52,12,1057.869583
52,13,1769.786542
52,14,790.9019634
52,15,3441.772713
52,16,1413.591419
52,17,5813.709318
52,21,3188.114125
52,22,3382.879393
52,23,2809.01323
52,24,1704.076461
52,25,1949.986642
52,26,3317.92888
52,27,2054.645403
52,28,2449.862101
52,29,6791.158249
52,31,29562.92675
52,32,5005.211357
52,33,10871.13955
52,35,72674.33621
52,41,7387.120153
52,42,3943.74094
52,43,3488.931656
52,50,7338.04105
52,51,5458.799988
52,53,14065.26713
53,11,1150.722117
53,12,361.3012089
53,13,633.7006452
53,14,301.990395
53,15,1400.569077
53,16,598.6254644
53,17,2617.545196
53,21,1518.729846
53,22,1707.480857
53,23,1445.6825
53,24,899.9832478
53,25,1037.016431
53,26,1768.033327
53,27,1108.538102
53,28,1325.953566
53,29,3667.670465
53,31,15363.37491
53,32,2653.653488
53,33,5395.220095
53,35,29988.80528
53,41,2845.679608
53,42,1574.707241
53,43,1347.206047
53,50,2537.72298
53,51,1891.878877
53,52,6557.219771
