origin,destination,modularity,rawvolume,expectation
44,15,-11014.14422396733,6942.81494140625,17956.95916537358
44,21,-12351.025563225874,10880.3525390625,23231.378102288374
44,22,-11272.928849238455,6175.70947265625,17448.638321894705
44,23,-2212.3521042186258,13646.1220703125,15858.474174531126
44,31,-1317.5372495766824,25819.40234375,27136.939593326682
44,32,-6371.519093919702,18359.97265625,24731.491750169702
44,33,946.3402510732703,23997.80859375,23051.46834267673
44,34,-1374.7610577962514,26549.287109375,27924.04816717125
44,35,36110.076925397436,63684.01171875,27573.934793352564
44,36,29322.471179000895,56890.56640625,27568.095227249105
44,37,-12637.768098910827,8080.50390625,20718.272005160827
44,41,-4182.4208526919465,16684.908203125,20867.329055816946
44,42,-1251.816620566311,22337.912109375,23589.72872994131
44,43,34427.96977185538,62355.765625,27927.795853144624
44,45,42661.076381842766,62885.140625,20224.06424315723
44,46,9871.238994906063,15426.88671875,5555.647723843936
44,51,-694.7008545225981,36692.484375,37387.1852295226
44,52,5251.384850316441,29474.84375,24223.45889968356
44,53,5395.154237723626,19976.078125,14580.923887276374
44,54,-321.11083909474644,578.177734375,899.2885734697464
44,61,-13918.558558367782,14885.25390625,28803.812464617782
44,62,-2586.294731120608,12382.5595703125,14968.854301433108
44,63,-868.8280390547611,1876.418701171875,2745.246740226636
44,64,-2172.3546441459875,2799.21728515625,4971.571929302238
44,65,4021.812546704641,13740.373046875,9718.560500170359
44,12,-9982.932995961357,9643.9677734375,19626.900769398857
45,11,-23516.836713473873,14986.9287109375,38503.76542441137
45,13,-27245.278088127736,16277.2060546875,43522.484142815236
45,14,-21418.206240634172,13970.9169921875,35389.12323282167
45,15,-11749.71618727273,7407.66015625,19157.37634352273
45,21,-16443.57703508893,8340.8115234375,24784.38855852643
45,22,-10950.693060884096,7664.38134765625,18615.074408540346
45,23,659.878049427145,17578.486328125,16918.608278697855
45,31,-16125.311997054756,12825.7236328125,28951.035629867256
45,32,-15729.29215328857,10655.4921875,26384.78434078857
45,33,-8103.030012010291,16489.421875,24592.45188701029
45,34,-9365.859825198026,20424.90234375,29790.762168948026
45,35,6356.529613354953,35773.7734375,29417.243824145047
45,36,-2969.4982598498354,26441.515625,29411.013884849835
45,37,-12813.48814911331,9289.7939453125,22103.28209442581
45,41,-6660.174656664814,15602.12890625,22262.303562914814
45,42,-1514.2377837902168,23652.45703125,25166.694815040217
45,43,34630.493519677926,64425.25390625,29794.76038657207
45,44,63016.92078800534,95966.84375,32949.92296199466
45,46,14919.617143581581,20846.658203125,5927.041059543418
45,51,17655.282039190308,57541.7890625,39886.50702330969
45,52,56960.1165989584,82802.90625,25842.7896510416
45,53,12070.37514784455,27626.029296875,15555.65414903045
45,54,-134.3134519025282,825.09228515625,959.4057370587782
45,61,-8208.701719407214,22520.63671875,30729.338438157214
45,62,-3143.5371228966014,12825.98046875,15969.517591646601
45,63,-70.71827426407071,2858.04736328125,2928.7656375453207
45,64,-2715.765925665537,2588.154052734375,5303.919978399912
45,65,-1039.363387355048,9328.8798828125,10368.243270167548
45,12,-10609.055567445539,10329.8974609375,20938.95302838304
46,11,-12365.76973412871,3698.459228515625,16064.228962644334
46,13,-13859.743620730496,4298.3544921875,18158.098112917996
46,14,-6428.677252098472,8336.0859375,14764.763189598472
46,15,-3699.9699680610584,4292.71533203125,7992.685300092308
46,21,-5636.535580854355,4703.80615234375,10340.341733198105
46,22,234.36932290755522,8000.7998046875,7766.430481779945
46,23,430.0790009817374,7488.7236328125,7058.644631830763
46,31,-3496.889307927664,8581.8271484375,12078.716456365164
46,32,-3903.031242879377,7105.0146484375,11008.045891316877
46,33,-4594.570111253795,5665.693359375,10260.263470628795
46,34,-6485.766900537146,5943.29345703125,12429.060357568396
46,35,5930.397032879455,18203.62109375,12273.224060870545
46,36,3466.2813939126354,15736.90625,12270.624856087365
46,37,-4262.8987072279215,4958.853515625,9221.752222852921
46,41,-4437.285371171351,4850.8125,9288.09787117135
46,42,-3032.689666043436,7467.15478515625,10499.844451199686
46,43,3855.266655664929,16285.9951171875,12430.72846152257
46,44,22761.275179279903,36508.375,13747.099820720097
46,45,23303.95520427578,32305.734375,9001.77917072422
46,51,-2144.20430788675,14496.9208984375,16641.12520632425
46,52,5802.8190218783875,16584.73828125,10781.919259371612
46,53,9690.321239613571,16180.3251953125,6490.0039556989295
46,54,-92.6312601881063,307.64422607421875,400.27548626232505
46,61,-3621.6289405011703,9199.0166015625,12820.64554206367
46,62,-2136.3294454171228,4526.34326171875,6662.672707135873
46,63,-362.58663994203675,859.3292236328125,1221.9158635748493
46,64,-607.0456423893893,1605.8128662109375,2212.858508600327
46,65,3425.0326799972927,7750.787109375,4325.754429377707
46,12,-6036.745911040878,2699.234375,8735.980286040878
51,11,-14742.705650946711,10046.361328125,24789.06697907171
51,13,-17685.11589660838,10335.046875,28020.16277160838
51,14,4648.835362267968,27432.66796875,22783.832606482032
51,15,-1304.4677683005302,11029.2216796875,12333.68944798803
51,21,-4955.780126457203,11000.6298828125,15956.410009269703
51,22,-6632.822606791142,5351.72802734375,11984.550634134892
51,23,-2233.63481580012,8658.7158203125,10892.35063611262
51,31,-6339.85734099997,12299.0771484375,18638.93448943747
51,32,-8502.959257518407,8483.7998046875,16986.759062205907
51,33,-6878.759393211363,8954.080078125,15832.839471336363
51,34,-7261.96904419145,11917.5888671875,19179.55791137895
51,35,-7268.041483375291,11671.0419921875,18939.08347556279
51,36,-1828.5432883044123,17106.529296875,18935.072585179412
51,37,-7239.045168897706,6991.24462890625,14230.289797803956
51,41,3009.272171265464,17341.94140625,14332.669234984536
51,42,3045.2000066159853,19247.7421875,16202.542180884015
51,43,3328.1785473935815,22510.310546875,19182.13199948142
51,44,547.4622596895024,21760.916015625,21213.453755935498
51,45,8457.940639977413,22348.78515625,13890.844516272587
51,46,-192.41280841105618,3623.468994140625,3815.881802551681
51,52,37960.10772567927,54597.92578125,16637.81805557073
51,53,21193.31886694122,31208.1875,10014.86863305878
51,54,241.77672849071348,859.45068359375,617.6739551030365
51,61,9235.09043973923,29018.912109375,19783.82166963577
51,62,9901.04958546073,20182.3671875,10281.31760203927
51,63,2485.288123387144,4370.853515625,1885.565392237856
51,64,1469.3804057262023,4884.09130859375,3414.7109028675477
51,65,3287.285799246896,9962.453125,6675.167325753104
51,12,-6696.607718913379,6784.07666015625,13480.68437906963
52,11,-27548.6067211473,14445.8642578125,41994.4709789598
52,13,-33383.89853762139,14084.2822265625,47468.18076418389
52,14,-17894.267626402034,20703.19140625,38597.459032652034
52,15,-7758.857574935624,13135.3037109375,20894.161285873124
52,21,-15008.960169739832,12022.3515625,27031.311732239832
52,22,-13598.232988732856,6704.4619140625,20302.694902795356
52,23,-4734.692844262303,13717.736328125,18452.429172387303
52,31,-18447.50089695397,13128.201171875,31575.70206882897
52,32,-16777.692022927982,11999.10546875,28776.797491677982
52,33,-12501.649115172928,14320.3251953125,26821.974310485428
52,34,-7185.334560432446,25306.22265625,32491.557216682446
52,35,4181.698856779865,36265.875,32084.176143220135
52,36,-4415.088436291942,27662.29296875,32077.381405041942
52,37,-15352.320010637628,8754.8193359375,24107.139346575128
52,41,-2667.9134496644947,21612.6640625,24280.577512164495
52,42,2056.5096903438134,29504.787109375,27448.277419031187
52,43,37318.01177954153,69813.9296875,32495.917907958472
52,44,4485.387950871147,40422.51171875,35937.12376787885
52,45,50810.03049219386,74342.125,23532.09450780614
52,46,3131.3684979518493,9595.748046875,6464.379548923151
52,51,82487.67971422484,125990.25,43502.57028577516
52,53,33874.772350533414,50840.68359375,16965.911243216582
52,54,310.49946955855035,1356.8837890625,1046.3843195039497
52,61,1286.178650181726,34801.40234375,33515.223693568274
52,62,-3122.0557952373274,14295.2392578125,17417.295053049827
52,63,-734.1539181105513,2460.130126953125,3194.2840450636763
52,64,158.73538933954205,5943.50244140625,5784.767052066708
52,65,-5488.898484194555,5819.3173828125,11308.215867007055
52,12,-13470.595389811791,9366.658203125,22837.25359293679
53,11,-17437.165676235334,9784.615234375,27221.780910610334
53,13,-18841.80714862971,11928.158203125,30769.96535175471
53,14,-9103.84956448877,15915.91015625,25019.75972073877
53,15,-7424.041696993441,6120.03369140625,13544.075388399691
53,21,-9990.697679725083,7531.61962890625,17522.317308631333
53,22,-85.40082902401991,13075.2724609375,13160.67328996152
53,23,5286.943888178508,17248.232421875,11961.288533696492
53,31,-7352.752758639108,13115.3427734375,20468.095532076608
53,32,-6201.316436646135,12452.46484375,18653.781280396135
53,33,-4401.874865139958,12984.7451171875,17386.61998232746
53,34,-9006.86567754214,12054.908203125,21061.77388066714
53,35,-5670.387609277652,15127.3125,20797.70010927765
53,36,-9065.251658569086,11728.0439453125,20793.295603881586
53,37,-6172.009593259623,9454.7919921875,15626.801585447123
53,41,-7979.267251620195,7759.9609375,15739.228189120195
53,42,-717.3970153369883,17075.20703125,17792.60404658699
53,43,9459.524419060952,30524.125,21064.600580939048
53,44,6419.322515906497,29714.591796875,23295.269280968503
53,45,11646.71350318548,26900.7578125,15254.04430931452
53,46,5959.592805847327,10149.9521484375,4190.359342590173
53,51,50013.189157663495,78212.5546875,28199.36552983651
53,52,36864.56766120279,55135.1640625,18270.596401297214
53,54,315.48503406577663,993.775390625,678.2903565592234
53,61,-4589.404415949364,17135.93359375,21725.338009699364
53,62,-6.34354973327936,11283.947265625,11290.29081535828
53,63,1038.9952090089323,3109.603515625,2070.6083066160677
53,64,-1103.9495232800095,2645.869384765625,3749.8189080456345
53,65,-1045.8454286614524,6284.39990234375,7330.245331005202
53,12,-8075.026507310196,6728.60595703125,14803.632464341446
54,11,-3626.2792863860404,2725.23583984375,6351.51512622979
54,13,-4440.426587533968,2738.9677734375,7179.394360971468
54,14,-2509.217127749689,3328.511962890625,5837.729090640314
54,15,-863.4130717641538,2296.7548828125,3160.1679545766538
54,21,2358.7176686129137,6447.10791015625,4088.3902415433363
54,22,1230.4816256049253,4301.1923828125,3070.7107572075747
54,23,-321.796742079307,2469.06787109375,2790.864613173057
54,31,1138.39422353576,5914.107421875,4775.71319833924
54,32,-839.4744791216563,3512.914306640625,4352.388785762281
54,33,306.14825582221874,4362.876953125,4056.7286973027813
54,34,-2318.8333902359354,2595.399658203125,4914.23304843906
54,35,207.22369416372385,5059.841796875,4852.618102711276
54,36,-2195.8824147944315,2655.7080078125,4851.5904226069315
54,37,-1353.357065052448,2292.762451171875,3646.119516224323
54,41,-1990.5701750096086,1681.78125,3672.3514250096086
54,42,-1615.0661542442676,2536.388671875,4151.454826119268
54,43,-2125.0947360005175,2789.7978515625,4914.8925875630175
54,44,-1878.6022981468377,3556.760498046875,5435.362796193713
54,45,-237.77321658528308,3321.372802734375,3559.146019319658
54,46,-180.5492475322951,797.165283203125,977.7145307354201
54,51,2320.7671435762186,8900.376953125,6579.609809548781
54,52,1813.216947709564,6076.19921875,4262.982271040436
54,53,1541.2227990865044,4107.2568359375,2566.0340368509956
54,61,1050.4107460284195,6119.4697265625,5069.058980534081
54,62,2234.146931136271,4868.451171875,2634.304240738729
54,63,1365.0689572979302,1848.193115234375,483.12415793644476
54,64,270.4160071470519,1145.341552734375,874.9255455873231
54,65,7999.94287525457,9710.2705078125,1710.3276325579304
54,12,-1443.0064265559322,2011.04736328125,3454.053789837182
61,11,-14961.604199179776,27843.060546875,42804.664746054776
61,13,-19086.267151759093,29297.7109375,48383.97808925909
61,14,49176.53373935271,88518.6484375,39342.11469814729
61,15,7858.775349414027,29156.044921875,21297.269572460973
61,21,-11972.839851183628,15579.9833984375,27552.823249621128
61,22,-5795.098161472335,14899.2939453125,20694.392106784835
61,23,-4582.91772592839,14225.51171875,18808.42944467839
61,31,-10168.094938391609,22016.79296875,32184.88790714161
61,32,-1678.500059654194,27653.484375,29331.984434654194
61,33,-9112.62093683724,18226.826171875,27339.44710871224
61,34,-8293.80901144712,24824.603515625,33118.41252707212
61,35,-13758.94729513567,18944.224609375,32703.17190451067
61,36,-1298.4589669736597,31397.787109375,32696.24607634866
61,37,-4861.951990255082,19710.283203125,24572.235193380082
61,41,23976.687552720974,48725.70703125,24749.019478529026
61,42,20305.877537312746,48283.7109375,27977.833400187254
61,43,-4656.046801712437,28466.810546875,33122.85734858744
61,44,-17121.09260930508,19509.361328125,36630.45393743008
61,45,-4666.297262567299,19319.798828125,23986.0960906923
61,46,-1508.7307330809108,5080.365234375,6589.095967455911
61,51,19730.21851192732,64072.078125,44341.85961307268
61,52,4516.793653764529,33246.2421875,28729.44853373547
61,53,-2196.2987282159193,15096.93359375,17293.23232196592
61,54,238.7879117484415,1305.3599853515625,1066.572073603121
61,62,8579.577723886356,26332.90234375,17753.324619863644
61,63,1824.9137629184543,5080.82470703125,3255.9109441127957
61,64,11480.61453142348,17376.986328125,5896.37179670152
61,65,-2134.8115125102595,9391.572265625,11526.38377813526
61,12,-4391.662202073043,18886.1875,23277.849702073043
62,11,-10711.339761279145,13318.6806640625,24030.020425341645
62,13,-11953.193042788993,15208.986328125,27162.179370913993
62,14,11315.301521435511,33401.48828125,22086.18675981449
62,15,3045.3477243850757,15001.376953125,11956.029228739924
62,21,76.0683398907986,15543.8896484375,15467.821308546701
62,22,-2916.0938156482807,8701.4873046875,11617.58112033578
62,23,-3485.1843840567763,7073.64013671875,10558.824520775526
62,31,-4265.742445939326,13802.4638671875,18068.206313126826
62,32,-4758.213625677861,11708.4072265625,16466.62085224036
62,33,-4048.824566081057,11299.2099609375,15348.034527018557
62,34,-8094.281589178125,10497.994140625,18592.275729803125
62,35,-4137.610961910017,14221.5537109375,18359.164672847517
62,36,-4840.225815538917,13515.05078125,18355.276596788917
62,37,-5899.140229534594,7895.4150390625,13794.555268597094
62,41,-137.08107542778635,13756.71875,13893.799825427786
62,42,-1251.6102195904678,14454.806640625,15706.416860215468
62,43,-7458.071780025177,11136.69921875,18594.770998775177
62,44,-2161.14715312119,18402.74609375,20563.89324687119
62,45,-988.3583666610812,12477.1455078125,13465.503874473581
62,46,-865.3235945019369,2833.715087890625,3699.038682392562
62,51,25630.524804194192,50523.5078125,24892.983008305808
62,52,-644.2521894671918,15484.1123046875,16128.364494154692
62,53,1565.1218027400337,11273.3330078125,9708.211205072466
62,54,578.5818833290957,1177.342529296875,598.7606459677793
62,61,10674.375307343376,29852.412109375,19178.036802031624
62,63,9784.242314012881,11612.0712890625,1827.8289750496194
62,64,10767.046520389347,14077.1982421875,3310.1517217981536
62,65,4275.383004523852,10746.1552734375,6470.772268913648
62,12,-5252.35117093089,7815.5517578125,13067.90292874339
63,11,-6494.234812771978,9949.9482421875,16444.183054959478
63,13,-8199.133423369389,10388.443359375,18587.57678274439
63,14,-5988.655907033208,9125.326171875,15113.982078908208
63,15,655.4264899825339,8837.15625,8181.729760017466
63,21,-5664.527163566725,4920.38623046875,10584.913394035475
63,22,-2987.7812360528114,4962.34228515625,7950.123521209061
63,23,1053.8932439654936,8279.490234375,7225.596990409506
63,31,-7654.894221359933,4709.51025390625,12364.404475266183
63,32,-5456.417537690451,5811.99267578125,11268.410213471701
63,33,-6472.887150621884,4030.053955078125,10502.941105700009
63,34,-4577.874618482871,8145.16015625,12723.03477473287
63,35,-6918.384191370096,5645.12841796875,12563.512609338846
63,36,-4442.894408155751,8117.95751953125,12560.851927687001
63,37,-2800.27890862851,6639.587890625,9439.86679925351
63,41,-4030.2069599937076,5477.57470703125,9507.781667024958
63,42,-3782.945535540446,6965.2431640625,10748.188699602946
63,43,-3424.884911112982,9299.857421875,12724.742332987982
63,44,-4670.078827342913,9402.169921875,14072.248749217913
63,45,156.0034318218204,9370.6943359375,9214.69090411568
63,46,-716.748990488652,1814.5709228515625,2531.3199133402145
63,51,19720.701626754955,36755.42578125,17034.724154495045
63,52,-2055.2447632303792,8981.6904296875,11036.93519291788
63,53,3825.019646566365,10468.5263671875,6643.506720621135
63,54,1096.8982377397715,1506.64111328125,409.7428755414785
63,61,6260.852571105363,19384.734375,13123.881803894637
63,62,32117.873347436343,38938.1328125,6820.259465063656
63,64,1778.380924883178,4043.578369140625,2265.197444257447
63,65,12209.932032785251,16638.0,4428.06796721475
63,12,-2319.0501196381847,6623.55517578125,8942.605295419435
64,11,-8763.906656874518,23573.59375,32337.50040687452
64,13,-12816.058318954769,23736.427734375,36552.48605332977
64,14,23990.454260993323,53712.11328125,29721.659020256677
64,15,6703.336091443589,22792.71484375,16089.378752306411
64,21,-10314.581321077203,10500.66015625,20815.241477327203
64,22,-3401.6231226493837,12232.3017578125,15633.924880461884
64,23,-3427.951415643409,10781.19140625,14209.142821893409
64,31,-14032.238226582027,10282.3740234375,24314.612250019527
64,32,-10254.073924059801,11905.2646484375,22159.3385724973
64,33,-12177.549736324687,8476.4931640625,20654.042900387187
64,34,-6924.769204858523,18095.08984375,25019.859048608523
64,35,-12106.478882885072,12599.6796875,24706.158570385072
64,36,-14198.840400082045,10502.0859375,24700.926337582045
64,37,-869.5786095680851,17693.927734375,18563.506343943085
64,41,-3694.5805222589734,15002.48046875,18697.060991008973
64,42,-1734.3068839950101,19402.015625,21136.32250899501
64,43,-5259.8654009155325,19763.3515625,25023.216963415533
64,44,-12550.426427392238,15122.6630859375,27673.089513329738
64,45,-8962.942865756682,9157.7548828125,18120.697748569182
64,46,-1319.8560143375526,3657.98681640625,4977.842830743803
64,51,10793.617971455998,44292.41796875,33498.799997294
64,52,1661.2361647844482,23365.37890625,21704.14274146555
64,53,-3450.6190221496418,9613.8427734375,13064.461795587142
64,54,201.51945051480573,1007.2791748046875,805.7597242898818
64,61,45186.61710431315,70994.7421875,25808.125083186853
64,62,37465.25065237121,50877.296875,13412.046222628796
64,63,1903.2583055322748,4362.99072265625,2459.732417123975
64,65,2009.2854179076712,10717.0849609375,8707.799543029829
64,12,-896.1392071957343,16689.501953125,17585.641160320734
65,11,-9314.36348154135,5564.14013671875,14878.5036182601
65,13,-10983.14627480615,5834.6748046875,16817.82107949365
65,14,-6851.040806583156,6823.91259765625,13674.953404239406
65,15,-2062.4194795956664,5340.3134765625,7402.732956158166
65,21,3346.435743458307,12923.541015625,9577.105272166693
65,22,6150.489616223127,13343.66796875,7193.178352526873
65,23,8024.066888200363,14561.7021484375,6537.635260237137
65,31,2466.812574301346,13653.98046875,11187.167894448654
65,32,554.9416331841676,10750.466796875,10195.525163690832
65,33,1646.1648302536269,11149.1025390625,9502.937708808873
65,34,-2102.7861647650625,9408.8662109375,11511.652375702562
65,35,3381.618905250567,14748.9375,11367.318594749433
65,36,849.32411031015,12214.2353515625,11364.91124125235
65,37,-2544.5078129527665,5996.57275390625,8541.080566859016
65,41,-4877.041348288518,3725.48779296875,8602.529141257268
65,42,-4639.477916657728,5085.35693359375,9724.834850251478
65,43,-3776.961026223942,7736.236328125,11513.197354348942
65,44,5998.756782060864,18731.162109375,12732.405327314136
65,45,-11.734687627951644,8325.609375,8337.344062627952
65,46,2162.421952739684,4452.73046875,2290.308516010316
65,51,7485.238374029646,22898.056640625,15412.818266595354
65,52,-4203.030202763297,5783.05908203125,9986.089284794547
65,53,-250.8227803959171,5760.14404296875,6010.966823364667
65,54,1786.8676049887852,2157.59814453125,370.73053954246484
65,61,-2104.588940774336,9769.7451171875,11874.334057961836
65,62,3687.092768646202,9857.9833984375,6170.890629791298
65,63,3403.1139967597974,4534.83837890625,1131.7243821464526
65,64,654.5601957426265,2704.084228515625,2049.5240327729985
65,12,-3852.0128335443833,4239.1513671875,8091.164200731883
12,11,104284.142452672,152728.84375,48444.70129732801
12,13,131645.21779093303,186404.375,54759.15720906696
12,14,16558.671786358187,61084.58984375,44525.91805739181
12,15,9414.457800789576,33517.90234375,24103.444542960424
12,21,24046.928176099293,55230.171875,31183.243698900707
12,22,-2149.6638226651376,21271.466796875,23421.130619540138
12,23,-4214.722113167274,17071.947265625,21286.669378792274
12,31,-11318.104203375326,25107.53515625,36425.639359625326
12,32,-12873.70020623137,20323.130859375,33196.83106560637
12,33,-12508.737024464084,18433.015625,30941.752649464084
12,34,-18949.26098186859,18532.90625,37482.16723186859
12,35,-25831.569062484785,11180.64453125,37012.213593734785
12,36,-24194.69063294462,12809.6845703125,37004.37520325712
12,37,15134.741148549747,42944.66796875,27809.926820200253
12,41,-10239.904981295156,17770.099609375,28010.004590670156
12,42,-10516.871306985911,21147.3828125,31664.25411948591
12,43,-27098.899861257327,10388.2978515625,37487.19771281983
12,44,-25202.754916955877,16254.2080078125,41456.96292476838
12,45,-15749.062602578899,11397.494140625,27146.5567432039
12,46,-5540.27994465712,1917.009765625,7457.28971028212
12,51,-30906.860254896113,19277.580078125,50184.44033302111
12,52,-21007.49160289041,11507.412109375,32514.90371226541
12,53,-11945.906636587933,7625.919921875,19571.826558462933
12,54,-655.7824029884789,551.3235473632812,1207.1059503517602
12,61,-14390.714381622129,24272.3515625,38663.06594412213
12,62,-11227.555298966312,8864.986328125,20092.541627091312
12,63,-1455.8243851098296,2229.092529296875,3684.9169144067046
12,64,-1461.1822843384243,5212.1083984375,6673.290682775924
12,65,-7802.819732500631,5242.3056640625,13045.125396563131
