ORIGIN,DESTINATION,VOLUME
71,31,1883.1714
71,32,3116.146321
71,33,3939.187264
71,34,395.0413678
71,35,3393.176473
71,51,395.2051283
71,52,678.3275994
71,53,946.7636946
71,61,441.2243202
71,62,435.4744081
71,63,841.1788985
71,64,699.9916789
71,72,1483.221106
71,73,4340.043548
71,73,3761.540748
71,74,817.9223391
71,81,564.1234586
71,94,312.5333723
72,11,213.5617142
72,12,754.8539495
72,13,225.5542102
72,14,566.3505479
72,15,229.7501851
72,16,1057.252996
72,17,126.6851918
72,18,829.4772729
72,31,1442.179107
72,32,2264.206405
72,33,2826.05892
72,34,273.5614803
72,35,5304.764002
72,51,717.9929859
72,52,772.3940058
72,53,758.2164614
72,61,728.3408231
72,62,348.668327
72,63,740.4845082
72,64,969.390252
72,71,1439.281974
72,73,6534.225698
72,73,5762.395922
72,73,6534.225698
72,73,5762.395922
72,74,991.7808358
72,81,392.1922482
72,94,291.5180723
73,11,602.5429614
73,11,542.3786591
73,12,2818.410869
73,12,2295.497317
73,13,809.6846268
73,13,1068.129924
73,14,2337.072291
73,14,1917.366461
73,15,779.3298087
73,15,842.8025635
73,16,2760.694281
73,16,2900.292526
73,17,467.4446639
73,17,518.8678673
73,18,2103.553503
73,18,2161.004058
73,31,3748.12718
73,31,4087.923971
73,32,6843.469077
73,32,6158.023648
73,33,18561.47996
73,33,16429.48327
73,34,1626.914582
73,34,1792.114216
73,35,19070.10514
73,35,20034.35282
73,51,1937.25154
73,51,1936.553054
73,52,3515.746068
73,52,2656.884566
73,53,2227.788745
73,53,3049.094204
73,61,2305.760366
73,61,2338.156653
73,62,1043.234419
73,62,1477.429615
73,63,4748.045455
73,63,3754.265877
73,64,1968.927227
73,64,3759.085152
73,71,2693.951531
73,71,2220.429603
73,72,4183.504294
73,72,3508.192277
73,73,33396.14134
73,73,31768.85827
73,73,33396.14134
73,73,31768.85827
73,73,33396.14134
73,73,33396.14134
73,73,31768.85827
73,73,31768.85827
73,74,3101.821532
73,74,4168.986602
73,81,1293.524637
73,81,1392.351994
73,94,870.915258
73,94,844.0031999
74,11,500.6551561
74,12,1396.138405
74,13,326.1872417
74,14,700.7571665
74,15,313.1558252
74,16,1744.670041
74,17,182.8334415
74,18,1409.680721
74,31,2474.890617
74,32,3810.528955
74,33,5263.028485
74,34,530.6425844
74,35,11141.86048
74,51,1089.58289
74,52,1455.439384
74,53,2428.911916
74,61,741.4444944
74,62,676.6485657
74,63,1034.790648
74,64,932.1997525
74,71,1546.428179
74,72,1932.112151
74,73,13297.52059
74,73,13297.52059
74,73,9425.159969
74,73,9425.159969
74,81,676.3253328
74,94,441.6286302
81,11,245.0236386
81,12,1822.491521
81,13,429.0950293
81,14,597.7489907
81,15,181.1409207
81,16,498.6685378
81,17,119.2340296
81,18,369.9581648
81,31,660.7789902
81,32,1088.023471
81,33,2318.342366
81,34,233.9443324
81,35,3260.525211
81,51,284.162348
81,52,327.2673578
81,53,800.0697837
81,61,344.4003362
81,62,173.2271059
81,63,240.5014311
81,64,234.155546
81,71,546.0497853
81,72,391.1938261
81,73,2121.627326
81,73,2172.042532
81,74,346.17392
81,94,541.5647498
94,11,1.699220198
94,12,46.74719509
94,13,38.83258717
94,14,164.8185453
94,15,90.9004697
94,16,795.9853787
94,17,48.70590355
94,18,732.3936015
94,31,2002.823066
94,32,3314.039787
94,33,3247.791791
94,34,311.1651919
94,35,2103.677386
94,51,174.4737704
94,52,274.9986148
94,53,458.1622501
94,61,336.8349584
94,62,108.4115746
94,63,164.3144554
94,64,161.3167895
94,71,276.7122296
94,72,265.964649
94,73,1204.768377
94,73,1307.059077
94,74,206.743614
94,81,495.3694544
