ORIGIN,DESTINATION,VOLUME
22,23,695.2241327
22,24,3068.672636
22,25,1467.332302
22,26,686.4348181
22,27,1172.94065
22,28,2745.404666
22,29,2327.998875
22,30,4421.746168
22,31,826.527848
22,32,1840.912826
23,1,644.8494688
23,2,140.0799488
23,3,152.4566414
23,4,2105.594413
23,5,477.2613053
23,6,430.191491
23,7,1582.677407
23,8,297.5574266
23,9,3779.571597
23,10,342.452685
23,11,736.7732588
23,12,609.3285635
23,13,702.2774911
23,14,651.6291587
23,15,2791.669787
23,16,556.3330532
23,17,771.1618511
23,18,316.2497703
23,19,862.3113665
23,20,813.3717288
23,21,957.4182184
23,22,623.8822016
23,24,555.7165682
23,25,247.8626108
23,26,131.5084344
23,27,1249.706151
23,28,734.8478015
23,29,621.4296586
23,30,1791.396112
23,31,2030.597045
23,32,313.5937452
24,1,6163.495996
24,2,1290.753381
24,3,1496.616392
24,4,1352.843365
24,5,3639.855705
24,6,3369.153237
24,7,1650.966351
24,8,2535.903632
24,9,18435.80514
24,10,3307.78867
24,11,5938.234747
24,12,2825.115802
24,13,3821.735181
24,14,5708.819876
24,15,15101.79423
24,16,3832.307758
24,17,3464.024372
24,18,2984.383891
24,19,6018.674112
24,20,1947.331475
24,21,3598.146195
24,22,4301.954076
24,23,857.0680654
24,25,2428.251836
24,26,1183.289567
24,27,1369.718993
24,28,4541.904918
24,29,2573.466552
24,30,5074.27865
24,31,1053.504561
24,32,3093.803613
25,1,4001.890781
25,2,3435.440996
25,3,4137.848872
25,4,565.122527
25,5,3671.926473
25,6,2765.890095
25,7,704.4990171
25,8,4926.565604
25,9,8614.684322
25,10,4993.745669
25,11,3028.813724
25,12,1480.169495
25,13,1666.034674
25,14,4611.168917
25,15,7264.487873
25,16,2370.597446
25,17,1663.19888
25,18,3322.990956
25,19,3829.37204
25,20,882.2159126
25,21,1597.506237
25,22,1942.655067
25,23,360.9686449
25,24,2263.997306
25,26,2959.847379
25,27,575.9990691
25,28,2229.062067
25,29,1135.904087
25,30,2162.99233
25,31,447.83433
25,32,2355.062671
26,1,1907.213774
26,2,6516.258233
26,3,4162.108497
26,4,298.5130347
26,5,2489.084755
26,6,1262.35435
26,7,343.9384333
26,8,4771.622477
26,9,4054.661431
26,10,2503.252354
26,11,1424.543997
26,12,677.135109
26,13,804.5200918
26,14,2086.406136
26,15,3399.070024
26,16,1078.023254
26,17,776.9138867
26,18,1499.852927
26,19,2280.197221
26,20,420.5027341
26,21,771.6124305
26,22,942.6036493
26,23,198.6515049
26,24,1144.26561
26,25,3030.805152
26,27,291.2512279
26,28,1254.354911
26,29,550.6133408
26,30,1071.882657
26,31,250.9548729
26,32,1161.537981
27,1,1725.707433
27,2,334.2285945
27,3,392.3247575
27,4,3410.050761
27,5,1054.481058
27,6,1254.310849
27,7,4390.088173
27,8,677.8627916
27,9,10932.23617
27,10,855.9719384
27,11,2000.466224
27,12,1819.670546
27,13,1905.701475
27,14,1809.584446
27,15,7953.165234
27,16,1597.686224
27,17,2242.956909
27,18,853.4853563
27,19,1902.022449
27,20,2521.391996
27,21,2787.731804
27,22,1705.14466
27,23,1998.795959
27,24,1402.271418
27,25,624.4918983
27,26,304.4384368
27,28,1671.844013
27,29,1779.84792
27,30,5099.377195
27,31,2171.55003
27,32,805.3868509
28,1,5821.596889
28,2,1534.49561
28,3,1639.018433
28,4,1914.940861
28,5,5079.520699
28,6,3129.52617
28,7,2109.770219
28,8,3222.092538
28,9,19350.58608
28,10,3681.305257
